Address,Flag,Total Ether Balance,Total Transactions (including contract creation),Time Difference First-Last (min),Avg Min Between Sent Tnx,Avg Min Between Received Tnx,Sent Transactions,Received Transactions,Unique Received From Addresses,Unique Sent To Addresses,Min Value Received,Max Value Received,Avg Value Received,Min Value Sent,Max Value Sent,Avg Value Sent,Total Ether Sent,Total Ether Received,Total ERC20 Transactions,ERC20 Total Ether Received,ERC20 Total Ether Sent,ERC20 Unique Sent Addresses,ERC20 Unique Received Addresses,ERC20 Avg Time Between Sent Txn (min),ERC20 Avg Time Between Received Txn (min),ERC20 Min Value Received,ERC20 Max Value Received,ERC20 Avg Value Received,ERC20 Min Value Sent,ERC20 Max Value Sent,ERC20 Avg Value Sent,ERC20 Unique Sent Token Names,ERC20 Unique Received Token Names,ERC20 Most Sent Token Type,ERC20 Most Received Token Type,Avg Gas Price (Gwei),Avg Gas Limit (Gwei),Avg Gas Used (Gwei),Avg Gas Fee (Gwei),Avg Transaction Fee (Gwei),Gas Price Volatility (Gwei),Max Gas Volatility (Gwei),Min Gas Volatility (Gwei),Transaction Frequency (min),Gas Efficiency Ratio (%),Transaction Success-Failure Ratio,Avg Max Fee (Gwei),Avg Priority Fee (Gwei),Avg Base Fee (Gwei),Max Base Fee (Gwei),Min Base Fee (Gwei),Avg Gas Fee,Max Gas Fee,Avg Priority Fee,Max Priority Fee,Gas Price Volatility
0x6fe86525e627466dfb2581511a428cf294b261c3,0,0.195310121741478,227,735281.2,6480.804901960784,5882.232933333334,102,125,57,46,7.58e-15,122916.1281659488,13409.805973662937,1e-18,124151.3680551741,14701.316757973427,1499534.3093132898,1676225.7467078671,227,1676225.7467078671,1499534.3093132898,46,57,6480.821568627451,5882.2496,7.58e-15,122916.1281659488,13409.805973662937,1e-18,124151.3680551741,14701.316757973427,42,55,Resolv USD,Resolv USD,10.64121756462211,0.0002775149493087,0.0001531849354838,0.0016300742261064,13229428.331947638,65.20819081,66.10819081,0.9,765735.8,55.19880491679079,107.5,282.0881288,2.788128806,8.481922419,11.60548213,5.222355864,0.2025,1.1291,0.3787,1.4835,0.2293
0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0,0.428296526759005,10000,48347.8,6.448393574297189,19.09313570487484,7470,2530,29,2021,0.0,92137338440.06982,99656600.1304931,0.0,73365971449.0,30909957.532939184,230897382771.0557,252131198330.14755,10000,252131198330.14755,230897382771.0557,2021,29,6.465060240963855,19.1098023715415,0.0,92137338440.06982,99656600.1304931,0.0,73365971449.0,30909957.532939184,62,65,SHIBA INU,SHIBA INU,30.09003377725165,0.0001856900129,9.606213969999916e-05,0.002890513028288,1590531.2911293805,757.1330167,769.7823332,12.64931645,37759.4,51.73252896036523,9999.0,27.65023565,1.557356171,13.18501004,14.32101562,12.18930783,0.3376,1.2672,0.3698,1.2211,0.9614
0x7830c87c02e56aff27fa8ab1241711331fa86f43,0,111.28062389808086,1364,1381714.2166666666,0.0,1013.7134996331622,1,1363,967,1,1e-18,2.502655176745622e+31,1.836137327032738e+28,0.0032143063837439,0.0032143063837439,0.0032143063837439,0.0032143063837439,2.502655176745622e+31,1364,2.502655176745622e+31,0.0032143063837439,1,967,0.0,1013.7301662998289,1e-18,2.502655176745622e+31,1.836137327032738e+28,0.0032143063837439,0.0032143063837439,0.0032143063837439,1,309,Wrapped Ether,$ atdom.pro,18.48738675833687,0.0023349112999998,8.353810389999814e-05,0.0015444012358573,602532.6106014543,133.0164547,137.0164547,4.0,22517.05,3.577784899152462,10000.0,22.82494186,4.024941859,12.05904638,26.23728331,2.89248699,0.4372,1.7031,0.1337,1.3557,0.8411
0x10fffd90ca45e2009829e9c340767a0bd83afe10,0,0.0003093598843131,2,467802.0,0.0,0.0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,10.0,1,1,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,Polyhedra Network,Polyhedra Network,1.232394836,0.0001325,2.5351e-05,3.1242441474760506e-05,382569.82297326,0.036059813,1.250424742,1.214364929,0.4,19.132830188679247,2.0,98.15,0.15530002,8.355686489,15.79700805,0.914364929,0.3,1.8285,0.1235,1.2598,0.9567
0xa46ccfa159a0ebdf573afed9a1e1d0465b324524,0,0.0008709670552141,4,105407.6,1.1833333333333331,52702.583333333336,2,2,2,2,1.95111467e-10,5000000.0,2500000.0,1.95111467e-10,5000000.0,2500000.0,5000000.0,5000000.0,4,5000000.0,5000000.0,2,2,1.2,52702.6,1.95111467e-10,5000000.0,2500000.0,1.95111467e-10,5000000.0,2500000.0,2,2,Dogc,Dogc,6.080656952166668,0.0001444071666666,8.550133333333334e-05,0.0005199042769528,611963.7984150663,10.49152357,11.53119184,1.039668265,107599.6,59.208511119600495,6.0,32.87159834,1.245294129,7.674494661,11.51605996,0.884498039,0.0676,1.8024,0.091,0.91,0.3397
0x419f374056d1d4f26687dd0e385667892c18d34d,0,7.376063652194e-05,4,52.4,13.083333333333334,0.0,4,0,0,2,0.0,0.0,0.0,1.0,8.9266,4.98165,19.9266,0.0,4,0.0,19.9266,2,0,13.1,0.0,0.0,0.0,0.0,1.0,8.9266,4.98165,2,0,???,0,3.331310828,5.205454545454545e-05,2.1e-05,6.995752738799999e-05,1521239.517877632,14.86162282,15.50506236,0.643439544,237537.8,40.34229828850856,11.0,3.752090991,3.752090991,3.501241423,14.41757832,0.600438289,0.3251,0.9405,0.2448,0.3924,0.7775
0x0000e0ca771e21bd00057f54a68c30d400000000,0,17.091821474363677,10000,137499.15,28.74883806172568,25.19865517452167,4547,5453,587,531,1e-18,18714098.278112967,17871.4411217163,0.0,18714098.278112967,17675.021279081848,80368321.75598516,97452968.436719,10000,97452968.436719,80368321.75598516,531,587,28.765504728392347,25.21532184118833,1e-18,18714098.278112967,17871.4411217163,0.0,18714098.278112967,17675.021279081848,124,136,CoTrader,CoTrader,156.11099139292614,0.0002987551716,0.0001922699454999,0.0300154518070687,13915805.850593148,24620.207505574,24625.806276186,5.598770612,214582.3333333333,64.3570266818431,42.85964912280702,86.92747408,22.54570634,63.63764867,122.0813046,22.63785026,0.1618,1.405,0.195,0.6804,0.2216
0x14928222f3af51586325a10e86b1be9421a312d4,0,0.0010784828838874,700,2103401.6666666665,3634.42601981352,16431.776041666668,572,128,17,377,2.033708e-12,3292.8794127430488,64.72322504611012,0.0,1532.593255414493,11.763802135969597,6728.894821774609,8284.572805902095,700,8284.572805902095,6728.894821774609,377,17,3634.442686480186,16431.792708333334,2.033708e-12,3292.8794127430488,64.72322504611012,0.0,1532.593255414493,11.763802135969597,13,11,SuperVerse,SuperVerse,21.82713486649569,7.315421242937366e-05,2.3301513559320567e-05,0.0005086052790527,7819779.856,579.4073546779999,579.8317622,0.42440753,2130633.316666667,31.85259301618056,707.0,124.698,124.698,0.0,0.0,0.0,0.4144,1.4326,0.0714,0.3445,0.4001
0x59512422af0709c7cab8285838975cd8d7c7ce7d,0,0.1888606793994215,330,3664557.066666667,24337.89765258216,19492.30815602837,142,188,83,70,0.0,250457.0,2097.370845087563,1.991e-15,14000.0,800.0407010633726,113605.77955099892,394305.7188764618,330,394305.7188764618,113605.77955099892,70,83,24337.914319248823,19492.32482269504,0.0,250457.0,2097.370845087563,1.991e-15,14000.0,800.0407010633726,52,68,Fidu,LUNA 2.0 (lunav2.io),25.000168867452047,0.0002476198301369,0.0001637405917808,0.004093542444977,4965864.6,246.6011084,247.0,0.39889161,3691714.6666666665,66.12579925050376,90.25,39.65,39.65,0.0,0.0,0.0,0.4276,2.0634,0.3576,0.5049,0.9311
0x149b877f8a69e791cdadf2574b4abb38165d8b2c,0,0.0003094722124059,2,451029.2,0.0,0.0,1,1,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2,10.0,10.0,1,1,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,Polyhedra Network,Polyhedra Network,1.259310435,0.0001325,2.5351e-05,3.1924778837685e-05,665532.915010012,0.025335058,1.271977964,1.246642906,0.4,19.132830188679247,2.0,97.75818525,7.066532047,7.504270542,14.03656312,0.971977964,0.1168,1.4444,0.367,0.9866,0.8314
0x4eae88fd2f29dfbf5c7cdc2706b2ed2eb717081b,0,0.017825032,2,23.0,0.0,0.0,1,1,1,1,18068.0,18068.0,18068.0,18068.0,18068.0,18068.0,18068.0,18068.0,2,18068.0,18068.0,1,1,0.0,0.0,18068.0,18068.0,18068.0,18068.0,18068.0,18068.0,1,1,Arkham,Arkham,1.768758516,4.066366666666667e-05,2.6494666666666666e-05,4.6862667295248e-05,79601.102743296,0.6937244520000001,2.0,1.306275548,600.2,65.15562623472223,3.0,2.3604463716666664,1.1013535003333332,1.3638518983333332,1.682104581,0.806275548,0.177,1.466,0.3616,1.3582,0.6795
0x9dfc9bb0fff2dc96728d2bb94eacee6ba3592351,0,0.7745819018337465,5,183642.2,0.0,36728.42333333333,0,5,5,0,0.038905740659212,2222222.0,446547.0077811481,0.0,0.0,0.0,0.0,2232735.0389057407,5,2232735.0389057407,0.0,0,5,0.0,36728.44,0.038905740659212,2222222.0,446547.0077811481,0.0,0.0,0.0,0,4,0,Black Agnus,20.12689941230953,0.0008063638000001,0.00025003377,0.0050324045384705,567819.2288070192,215.5599551,219.6762721,4.116316907,81091.2,31.007563831606795,75.92307692307692,26.52482384,25.89824376,24.48563013,54.88290203,4.066681993,0.1444,0.7683,0.0616,0.3306,0.8202
0x1111111254eeb25477b68fb85ed929f73a960582,0,1e-18,10000,18670.4,3.566062176165803,3.881934293867892,5211,4789,610,1990,4.99e-16,195819825871.8208,160645170.7949658,0.0,195819825871.8208,147635717.3013184,769329722857.1702,769329722937.0912,10000,769329722937.0912,769329722857.1702,1990,610,3.582728842832469,3.898600960534558,4.99e-16,195819825871.8208,160645170.7949658,0.0,195819825871.8208,147635717.3013184,314,313,A Hunters Dream,A Hunters Dream,17.375710233871807,0.0003233219472999,0.0002317721569999,0.0040272058403114,35649541.99570677,92.28818702,102.6984973,10.41031028,19060.8,71.68463475352829,10.655011655011656,42.60367978,41.38821708,18.11363319,43.22453019,10.77120162,0.2482,0.6382,0.212,0.8617,0.4141
0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,0.0,10000,3329384.15,294.05456063452306,7965.006180223285,9582,418,221,9579,0.0,1.157920892373162e+59,5.540291351067761e+56,5e-09,1524602.64599946,186.3602570492889,1785703.9830462865,2.315841784746324e+59,10000,2.315841784746324e+59,1785703.9830462865,9579,221,294.0712273011897,7965.022846889952,0.0,1.157920892373162e+59,5.540291351067761e+56,5e-09,1524602.64599946,186.3602570492889,4,83,0,# managift.org,23.4921662260789,0.0001811687474,5.220983030000053e-05,0.0012265220120429,4304431.7733698,399.0,400.0,1.0,70293.48333333334,28.818342594555425,14.337423312883436,41.22846243,41.22846243,0.0,0.0,0.0,0.2133,2.1731,0.0825,0.5806,0.1187
0x9b71277600a95e070172503e6d5cad644c2a1e69,0,6.53315842e-07,19,15195.8,1590.1833333333334,893.8539215686275,2,17,4,2,25.33631536593674,5426417.37911878,331568.6022655554,80369.4052994839,5426417.37911878,2753393.392209132,5506786.784418264,5636666.238514442,19,5636666.238514442,5506786.784418264,2,4,1590.2,893.8705882352941,25.33631536593674,5426417.37911878,331568.6022655554,80369.4052994839,5426417.37911878,2753393.392209132,2,4,KioBuy,KioBuy,1.96051824437037,0.0002528888888888,8.588074074074074e-05,0.0001683707590622,889829.1343126518,3.951070607,4.604386449,0.653315842,34712.4,33.95987111892208,27.0,5.935878751,0.01,2.225039305,2.983622919,1.687587271,0.0519,0.664,0.3921,1.2195,0.9337
0xd5fbda4c79f38920159fe5f22df9655fde292d47,0,150.68193158477888,10000,1213041.6666666667,76.80207750202152,261.35839617898444,5359,4641,2551,2068,1e-12,1000000.0,711.6932779907476,4.9976831e-11,8.00000000043e-07,6.750414867771256e-09,3.617547327638616e-05,3302968.50315506,10000,3302968.50315506,3.617547327638616e-05,2068,2551,76.81874416868818,261.3750628456511,1e-12,1000000.0,711.6932779907476,4.9976831e-11,8.00000000043e-07,6.750414867771256e-09,1,15,Tether USD,Join iExec RLC airdrop on Telegram (@iExecRLCBot),8.40304401726241,2.1033206199995328e-05,2.103315879999533e-05,0.0001767425592184,42714.0,193.0,194.0,1.0,140581.76666666666,99.999774642061,10000.0,2.034,2.034,0.0,0.0,0.0,0.49,0.7559,0.3356,0.5002,0.8703
0xf57cde4fc6192a9af23b8f83e8028ca860807b60,0,0.0001077674216004,15,334185.0,51973.75,37131.65,6,9,1,1,1.01046987e-10,5.09863351e-10,2.601171208888889e-10,1.01046987e-10,5.09863351e-10,3.0366821833333325e-10,1.82200931e-09,2.341054088e-09,15,2.341054088e-09,1.82200931e-09,1,1,51973.76666666667,37131.66666666666,1.01046987e-10,5.09863351e-10,2.601171208888889e-10,1.01046987e-10,5.09863351e-10,3.0366821833333325e-10,1,1,Tether USD,Tether USD,12.723208967916667,3.5917e-05,3.11485e-05,0.0003963088745371,3467402.648800641,12.370223199999998,18.25295018,5.88272698,311845.0,86.72355708995741,12.0,18.06026722,7.460267223,9.092326832,17.54020678,2.298358667,0.4625,0.7751,0.1875,1.4353,0.3915
0x1481febd9460dfc615e0dceec52625ccbdf9ab10,0,0.0007232142875501,25,1075351.8,89612.46666666666,82719.22948717949,12,13,9,4,8.964433e-11,6290.0,693.2279983511793,8.964433e-11,6405.0,750.9969982133069,9011.963978559685,9011.96397856533,25,9011.96397856533,9011.963978559685,4,9,89612.48333333334,82719.24615384615,8.964433e-11,6290.0,693.2279983511793,8.964433e-11,6405.0,750.9969982133069,7,7,Blur,Blur,18.583768154191493,4e-05,2.524565957446807e-05,0.0004691594844315,629253.2815766111,41.4966727,42.71707355,1.220400852,1075350.6,63.11414893617018,47.0,24.47226923,0.560460116,18.70518052,24.6854617,5.449482258,0.1693,2.2379,0.1393,0.8072,0.2193
0xb59490ab09a0f526cc7305822ac65f2ab12f9723,0,0.0,19,2133108.183333333,0.0,112268.8350877193,0,19,15,0,1e-13,10000000.0,527507.6486220108,0.0,0.0,0.0,0.0,10022645.323818205,19,10022645.323818205,0.0,0,15,0.0,112268.85175438596,1e-13,10000000.0,527507.6486220108,0.0,0.0,0.0,0,7,0,Litentry,177.74621498665073,0.0001342313262,3.9944112499999926e-05,0.0070999148078759,5135529.788,1122.0,1122.0,0.0,138682.85,29.757668072565725,15.722408026755852,115.852,115.852,0.0,0.0,0.0,0.4666,1.5131,0.2765,1.2524,0.553
0x56c68398a393556d5d17122de5d68d774e1a268a,0,0.0043942629725882,2,7366.4,0.0,0.0,1,1,1,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2,30.0,30.0,1,1,0.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,1,1,SoSoValue,SoSoValue,1.857974308,0.000118252,8.33705e-05,0.0001549002470451,183720.859431239,0.8166257199999998,2.266287168,1.449661448,7366.4,70.50240165071205,2.0,2.004046086,0.5,1.008893945,1.068126442,0.949661448,0.264,1.666,0.3272,1.2088,0.2888
0x3eff3dc5a4f5c65d28e88dc8fd22800979c9e7c6,0,5.876357384618796,965,549800.6,0.0,569.7248877374784,0,965,281,0,1.7e-12,51688906190676.93,73142557307.06642,0.0,0.0,0.0,0.0,70582567801319.1,965,70582567801319.1,0.0,0,281,0.0,569.7415544041451,1.7e-12,51688906190676.93,73142557307.06642,0.0,0.0,0.0,0,253,0,SBF,29.365299162490643,0.0003791916853999,0.0001256596627999,0.0036900335907796,51471327.4641235,5499.391286,5500.448526,1.057239503,311866.2,33.13882335459296,624.0,42.29525065,6.223850782,29.48399869,49.82582432,11.29283283,0.1026,1.5838,0.2582,1.1415,0.5048
0x064d63696d533e61c95afb7d0f353685283cbc9b,0,0.005453676506868,4,5384.8,1346.1833333333334,0.0,4,0,0,2,0.0,0.0,0.0,1.26,1.51,1.385,5.54,0.0,4,0.0,5.54,2,0,1346.2,0.0,0.0,0.0,0.0,1.26,1.51,1.385,2,0,?T?...,0,1.8152081783333327,2.205e-05,2.1e-05,3.8119371745e-05,1809167.22910126,2.357378945,3.033767341,0.676388396,5842.8,95.23809523809524,6.0,4.489423832,1.67,0.808947973,1.033767341,0.667090115,0.3713,1.7193,0.2496,0.3269,0.9511
0xe3c3d8fe953074e29d4b791304f43aa482ced6ca,0,0.0494254162083082,2650,311119.6,146.31353088742554,554.5111959287532,2126,524,188,1423,1.1638e-14,17829.0,39.003816795287335,0.0,661.292863,0.3980488335832288,846.2518201979444,20438.000000730564,2650,20438.000000730564,846.2518201979444,1423,188,146.3301975540922,554.5278625954198,1.1638e-14,17829.0,39.003816795287335,0.0,661.292863,0.3980488335832288,5,5,Tether USD,0,10.47671708648016,5.381298754694198e-05,3.515374125320851e-05,0.0003682958016411,1377247.3914717,201.455541024,201.8714286,0.415887547,959505.8,65.32575657975374,2528.5,75.33096197,4.747719836,61.41414438,174.6061191,1.079974185,0.4491,2.1795,0.3014,0.8458,0.6384
0x70ba0af347f1823198822f02a1454e43db2b2a25,0,0.0003614427780146,44,10918.8,419.198717948718,1.4388888888888889,26,18,3,26,1.2911099452036e-05,1085860.863734695,65371.68516879581,6.45554972601e-07,1085860.863734695,44906.42789593556,1167567.1252943245,1176690.3330383245,44,1176690.3330383245,1167567.1252943245,26,3,419.2153846153846,1.4555555555555555,1.2911099452036e-05,1085860.863734695,65371.68516879581,6.45554972601e-07,1085860.863734695,44906.42789593556,18,18,HashAI,HashAI,2.5395969794146342,0.000134502609756,0.0001045892682926,0.0002656145898352,116397.901198565,2.128677304,2.945324742,0.816647438,10783.4,77.76002895582586,41.0,1.6,1.58,0.730411406,0.77957085,0.673375325,0.4719,0.948,0.3121,0.6106,0.891
0xd08d3480eaf55aeff528818ed81f300db357271d,0,0.0,8,489220.4,155272.38333333333,97844.06333333332,3,5,5,1,1.75935e-10,11677.0,3335.4000000001665,1.75935e-10,3.78842e-10,2.777608116666667e-10,8.33282435e-10,16677.000000000833,8,16677.000000000833,8.33282435e-10,1,5,155272.4,97844.08,1.75935e-10,11677.0,3335.4000000001665,1.75935e-10,3.78842e-10,2.777608116666667e-10,1,3,Tether USD,0,20.92346438796352,2.350507763769096e-05,2.104040544127422e-05,0.0004402381739588,1033528.4361318,203.3753047,203.925058,0.549753358,682628.0,89.51429884892373,1507.0,59.35266186,0.122406052,49.09323376,67.83120148,36.91112496,0.1091,1.0178,0.2826,1.2688,0.353
0xcc0f8dcfdf5f1efd1c3d1754d7343612003186d0,0,9.610232583e-06,27,321.2,30.883333333333333,18.87745098039216,10,17,3,5,13325.0,4206900000.0,2321154288.5855827,31622.776601683792,4206900000.0,1782789106.525577,17827891065.25577,39459622905.9549,27,39459622905.9549,17827891065.25577,5,3,30.9,18.894117647058824,13325.0,4206900000.0,2321154288.5855827,31622.776601683792,4206900000.0,1782789106.525577,6,7,DeepSeek AI Agent on Ethereum,Harry Bolz,1.2768187628148149,0.0007635418148148,0.0007085403333333,0.000904677591811,738974.2477983667,2.123145079,2.836649825,0.713504746,335.8,92.79653315453048,27.0,1.141896487,0.246686116,0.803093715,0.92318511,0.706625001,0.3464,2.0261,0.183,0.7967,0.1941
0x9a6fae683549309386b633275a4f6933a022a092,0,7.5658923729865455,10000,149855.2,29.84059573620243,30.06869771799505,5019,4981,554,614,8.46e-16,373444449949341.0,94497812937.57404,0.0,373444449949341.0,93782342515.12206,470693577083397.6,470693606242056.3,10000,470693606242056.3,470693577083397.6,614,554,29.857262402869097,30.08536438466172,8.46e-16,373444449949341.0,94497812937.57404,0.0,373444449949341.0,93782342515.12206,243,243,EtherDoge,EtherDoge,12.576943991065605,0.0012156865143001,0.000299666564,0.003768889591423,2595729.0889504966,688.7657977,689.7948736,1.02907587,347263.8,24.649986692704324,4999.0,8.684528686,1.8216,6.862928686,8.42515361,6.152804261,0.439,1.6253,0.141,1.0142,0.6104
0xb495f0c2c603ede3ecfc9b65e810ddecd2666036,0,0.023399351344736,139,356078.4,5395.104545454545,4877.744977168949,66,73,12,15,0.0,735.0,12.32088068029566,0.0,36.0,1.281399745300988,84.5723831898652,899.4242896615832,139,899.4242896615832,84.5723831898652,15,12,5395.121212121212,4877.761643835616,0.0,735.0,12.32088068029566,0.0,36.0,1.281399745300988,14,20,Savings Dai,!,8.55555158954394,0.0001547150056074,6.32555158878508e-05,0.0005411858295017,560248.3979724705,144.19215735600002,145.9986537,1.806496362,410207.0,40.88518475598566,37.21428571428572,9.841569365,1.361691633,5.708867027,20.588928,2.053254502,0.3396,0.5512,0.1613,0.8128,0.3459
0xc3cccafe3a93754bc2afec5898fa918e9d035f2c,0,0.0001029581900203,5,12344.2,66.28333333333333,752.9166666666666,2,3,1,2,338.0172472,5038.438482,2070.1332583766666,1171.961293,5038.0,3104.980646,6209.961293,6210.399775129999,5,6210.399775129999,6209.961293,2,1,66.3,752.9333333333333,338.0172472,5038.438482,2070.1332583766666,1171.961293,5038.0,3104.980646,2,2,LooksRare Token,LooksRare Token,2.205747552,4.9048e-05,3.499875e-05,7.719840712681031e-05,8503413.535330774,1.6739197959999998,3.019151412,1.345231616,1469.0,71.35612053498612,4.0,17.9168474,1.174557348,13.43622662,31.85608866,0.845231616,0.2699,1.4271,0.0609,1.0589,0.8272
0xb1381900c742b509cf2b23d6b293649ea875654c,0,0.0,4305,60373.8,0.0,14.007444831591174,0,4305,4154,0,1e-14,10.0,0.002322882914642,0.0,0.0,0.0,0.0,10.00001094753396,4305,10.00001094753396,0.0,0,4154,0.0,14.02411149825784,1e-14,10.0,0.002322882914642,0.0,0.0,0.0,0,3,0,BearX Coin,11.16009031877929,0.0001672852502272,0.0001247509822727,0.0013922322295201,3970728.8898868538,1999.352756,2000.0,0.647244114,39225.2,74.57380857143322,44.833333333333336,53.37852616,21.06507834,12.60475629,14.86950945,7.082351193,0.1263,1.4823,0.1647,0.5647,0.9621
0x11805594be0229ef08429d775af0c55f7c4535de,0,0.711687558811497,2,34731.8,0.0,17365.883333333335,0,2,2,0,4.0,12486.0,6245.0,0.0,0.0,0.0,0.0,12490.0,2,12490.0,0.0,0,2,0.0,17365.9,4.0,12486.0,6245.0,0.0,0.0,0.0,0,1,0,0,5.400815376430525,0.0067229996139991,0.0003340980313947,0.0018044017851919,3948523.883299358,270.9824548,272.0966703,1.114215496,208152.6,4.969478663944309,7772.0,4.15819687,0.7645578,2.733238842,11.33737932,0.47484881,0.4249,0.8261,0.1129,0.6905,0.5094
0x80f81e404f4c1a23716cb0605edb744104680265,0,1.76485207013442,393,75821.2,276.577493917275,515.8421568627451,274,119,46,65,1.88e-16,8349.0,70.15966387881855,0.0,364217.0,12891.335292000109,3532225.87000803,8349.000001579407,393,8349.000001579407,3532225.87000803,65,46,276.59416058394163,515.8588235294118,1.88e-16,8349.0,70.15966387881855,0.0,364217.0,12891.335292000109,11,3,??th?r U?D,0,3.75504441,5.38838285714286e-05,5.255762857142858e-05,0.0001973562293699,356195.0886020037,9.293299403,10.30402492,1.010725516,60586.2,97.53877919375756,35.0,8.162120644,2.904589451,6.16314901,12.97741799,3.569112204,0.1155,1.0896,0.3761,0.3895,0.7239
0xb512292f11d506008d4e195796e96f98b5819016,0,0.014202333061539,4,105.4,6.483333333333333,12.383333333333333,2,2,1,2,9.3945e-14,11.0,5.500000000000047,3.19e-14,4e-14,3.595e-14,7.19e-14,11.000000000000094,4,11.000000000000094,7.19e-14,2,1,6.5,12.4,9.3945e-14,11.0,5.500000000000047,3.19e-14,4e-14,3.595e-14,1,2,Wrapped BTC,Render Token,3.034085455111111,0.0002037281111111,0.0001685697777777,0.0005114551109268,482058.984279571,3.212111076,4.605806626,1.39369555,40401.4,82.7425223050547,9.0,4.920324061111111,1.8333333333333333,1.1928235514444443,2.605806626,0.697959931,0.4967,1.5978,0.068,1.2462,0.5509
0x52a1181f2546eaf6c74b50b7ff33fb830f1263a6,0,0.4984083185733478,330,2669812.7,21188.211904761905,13087.295588235293,126,204,100,62,8e-18,3284379.51668016,40771.920970360494,0.0,750000.0,20837.69931260494,2625550.113388222,8317471.877953541,330,8317471.877953541,2625550.113388222,62,100,21188.22857142857,13087.31225490196,8e-18,3284379.51668016,40771.920970360494,0.0,750000.0,20837.69931260494,44,73,Simple Token,UkraineDAO,29.26651945478973,0.0002000947881996,0.0001221392163388,0.0035745897511746,1049699.36,598.8964696,599.5,0.603530393,2703353.4,61.040678489328535,10.39655172413793,14.82,14.82,0.0,0.0,0.0,0.2242,0.9905,0.1165,1.0477,0.6259
0xb9a4de7dcb10a60109704e5363a50586b1e36d8a,0,3.001e-06,2,3.4,0.0,0.0,1,1,1,1,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,2,1.825181e-10,1.825181e-10,1,1,0.0,0.0,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1.825181e-10,1,1,Tether USD,Tether USD,1.6666666666666667,9.8e-05,2.7769666666666663e-05,4.628277777777778e-05,68909.0,2.0,3.0,1.0,3.6,28.33639455782313,3.0,1.5,1.5,0.83112641,0.848427762,0.813825057,0.1205,1.8598,0.3381,0.6812,0.7819
0xd42bab0167fd460c6d1d758bf9081192547005c4,0,4.5958148058412e-05,2,13082.6,0.0,0.0,1,1,1,1,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,2,7.123133e-12,7.123133e-12,1,1,0.0,0.0,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,7.123133e-12,1,1,Tether USD,Tether USD,8.8692618918125,8.33625e-05,5.850881249999999e-05,0.0005189299810414,568571.6364057333,31.44861538,32.12629441,0.677679025,398113.0,70.18600989653619,16.0,12.584800575833333,6.461647967,8.367104689,22.10299293,0.971977964,0.3931,2.1411,0.113,1.4008,0.3691
0x421c16b43273eb0096f5d02e5e0da42e4c10c124,0,0.0046004144545004,8,316037.0,105344.85,63206.14333333333,3,5,3,3,0.0354498790612098,0.4372545413688646,0.1467473184975441,0.0354498790612098,0.0354498790612098,0.0354498790612098,0.1063496371836294,0.7337365924877208,8,0.7337365924877208,0.1063496371836294,3,3,105344.86666666668,63206.16,0.0354498790612098,0.4372545413688646,0.1467473184975441,0.0354498790612098,0.0354498790612098,0.0354498790612098,2,4,Wrapped Binance Beacon ETH,YT Mellow amphrETH 25JUL2024,8.004107105555555,0.0002084063888888,0.0001339359444444,0.001072037644617,4489401.117273322,37.07158995,38.37158995,1.3,779298.4,64.266717137857,18.0,52.48921723855556,0.8420506951111111,5.786716501888889,24.21686959,0.971977964,0.09,1.9287,0.1631,1.2844,0.1274
0x63844baa8d13badfcae088dd3b9e29664fb27e4b,0,0.0011451913483113,2,6.6,0.0,0.0,1,1,1,1,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,2,1.449686e-08,1.449686e-08,1,1,0.0,0.0,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1.449686e-08,1,1,Tether USD,Tether USD,2.857703878,8.25e-05,3.11545e-05,8.903033546715101e-05,58652.368212594,0.156878056,2.936142906,2.77926485,3.2,37.76303030303031,2.0,3.476247714,1.476247714,0.869030632,0.936142906,0.801918357,0.3982,1.2301,0.154,0.424,0.1116
